应付金额,实际金额,商品,支付时间,地点
4.0,4.0,阿萨姆奶茶,2017/6/7 23:08,D
4.0,4.0,营养快线,2017/6/7 23:10,D
4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/6/8 0:20,D
6.0,6.0,20g咪咪虾条马来西亚风味,2017/6/8 0:24,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/8 1:56,D
4.5,4.5,80g香飘飘椰果奶茶原味,2017/6/8 1:57,D
3.0,3.0,雪碧（500ml）,2017/6/8 3:46,D
6.0,6.0,86g合味道海鲜风味,2017/6/8 7:44,D
9.0,9.0,80g香飘飘椰果奶茶麦香味,2017/6/8 7:56,D
4.0,4.0,55g奥利奥原味芝士饼干,2017/6/8 8:21,D
3.0,3.0,雪碧（500ml）,2017/6/8 8:23,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/8 9:07,D
3.5,3.5,东鹏特饮,2017/6/8 9:24,D
5.0,5.0,145ml旺仔牛奶盒装,2017/6/8 9:37,D
2.5,2.5,可口可乐330ml,2017/6/8 9:53,D
6.0,6.0,红牛,2017/6/8 13:25,D
6.0,6.0,107g出前一丁桶面酱香牛肉王,2017/6/8 13:44,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/6/8 13:57,D
3.8,3.8,110g顺宝九制话梅,2017/6/8 14:09,D
4.5,4.5,250ml燕塘原味酸奶,2017/6/8 16:28,D
3.0,3.0,600ml可口可乐,2017/6/8 16:37,D
4.0,4.0,营养快线,2017/6/8 16:37,D
2.5,2.5,伊利纯牛奶,2017/6/8 16:42,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/6/8 18:16,D
4.0,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/8 18:23,D
3.5,3.5,东鹏特饮,2017/6/8 19:27,D
1.6,1.6,20g咪咪虾条马来西亚风味,2017/6/8 20:52,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/8 23:14,D
3.0,3.0,250ml维他柠檬茶,2017/6/8 23:42,D
4.5,4.5,250ML东鹏特饮,2017/6/9 0:02,D
0.8,0.8,20g咪咪虾条马来西亚风味,2017/6/9 2:39,D
1.5,1.5,12g劲仔小鱼麻辣味,2017/6/9 4:26,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/9 4:47,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/9 7:50,D
4.0,4.0,150g健能酸奶原味,2017/6/9 8:09,D
3.5,3.5,东鹏特饮,2017/6/9 8:51,D
2.5,2.5,伊利优酸乳,2017/6/9 8:58,D
3.0,3.0,可口可乐（500ml）,2017/6/9 10:05,D
5.0,5.0,30g无穷农场盐_鸡蛋,2017/6/9 10:36,D
5.5,5.5,480ml小茗同学冷泡青柠红茶,2017/6/9 11:51,D
3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/6/9 12:21,D
4.0,4.0,阿萨姆奶茶,2017/6/9 13:28,D
3.0,3.0,雪碧最新款,2017/6/9 14:15,D
3.0,3.0,40g双汇玉米热狗肠,2017/6/9 14:18,D
6.5,6.5,70g乐事薯片黄瓜味,2017/6/9 14:43,D
4.0,4.0,55g奥利奥原味芝士饼干,2017/6/9 14:57,D
1.5,1.5,40g双汇玉米热狗肠,2017/6/9 15:02,D
6.5,6.5,91g徐福记凤梨酥,2017/6/9 15:35,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/9 15:37,D
4.5,4.5,78g卫龙亲嘴语辣条,2017/6/9 16:08,D
3.5,3.5,东鹏特饮,2017/6/9 16:10,D
3.0,3.0,百事可乐500ml,2017/6/9 16:16,D
3.0,3.0,印尼芝士威化饼干,2017/6/9 16:17,D
4.0,4.0,450ml美汁源果粒橙,2017/6/9 16:28,D
2.5,2.5,维他柠檬茶,2017/6/9 17:35,D
6.5,6.5,148g富甲一方紫薯仔,2017/6/9 17:47,D
1.5,1.5,40g双汇玉米热狗肠,2017/6/9 19:02,D
9.0,9.0,80g四洲粟一烧烧烤味,2017/6/9 19:13,D
3.5,3.5,600ml可口可乐,2017/6/9 19:20,D
1.0,1.0,香豆干,2017/6/9 19:29,D
3.5,3.5,王老吉（罐）,2017/6/9 19:37,D
9.0,9.0,250ml维他柠檬茶,2017/6/9 20:15,D
2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/9 20:28,D
4.5,4.5,40g乐事薯片黄瓜味,2017/6/9 20:35,D
5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017/6/9 21:08,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/9 22:35,D
3.0,3.0,250ml维他柠檬茶,2017/6/9 22:48,D
1.5,1.5,45g双汇泡面拍挡,2017/6/9 23:21,D
1.6,1.6,20g咪咪虾条马来西亚风味,2017/6/9 23:56,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/10 1:54,D
2.5,2.5,145ml旺仔牛奶盒装,2017/6/10 3:22,D
4.5,4.5,250ml燕塘红枣牛奶,2017/6/10 4:10,D
10.0,10.0,和成天下（黄）,2017/6/10 7:34,D
0.0,0.0,80g马赛克香蕉片,2017/6/10 7:51,D
4.5,4.5,78g卫龙亲嘴语辣条,2017/6/10 8:10,D
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/6/10 8:15,D
4.5,4.5,250ml燕塘甜牛奶,2017/6/10 8:36,D
3.0,3.0,卫龙大面筋,2017/6/10 9:12,D
2.5,2.5,145ml旺仔牛奶盒装,2017/6/10 12:17,D
10.0,10.0,口味王槟榔（绿）,2017/6/10 12:29,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/10 13:26,D
5.5,5.5,480ml小茗同学冷泡青柠红茶,2017/6/10 13:50,D
2.0,2.0,怡宝纯净水,2017/6/10 14:01,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/10 14:53,D
1.5,1.5,45g双汇泡面拍挡,2017/6/10 15:05,D
1.5,1.5,40g双汇玉米热狗肠,2017/6/10 15:10,D
2.5,2.5,伊利优酸乳,2017/6/10 15:31,D
2.4,2.4,20g咪咪虾条马来西亚风味,2017/6/10 15:38,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/10 15:47,D
2.5,2.5,伊利优酸乳,2017/6/10 15:56,D
3.2,3.2,2g韩国海牌海苔,2017/6/10 16:03,D
2.5,2.5,维他奶,2017/6/10 16:12,D
8.0,8.0,160g盼盼手撕面包,2017/6/10 16:21,D
2.5,2.5,维他奶,2017/6/10 16:33,D
3.5,3.5,58g丽芝士纳宝帝奶酪威化饼干,2017/6/10 17:25,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/6/10 19:14,D
1.5,1.5,40g双汇玉米热狗肠,2017/6/10 19:36,D
1.5,1.5,40g双汇玉米热狗肠,2017/6/10 20:08,D
7.0,7.0,80g马赛克香蕉片,2017/6/10 20:09,D
6.5,6.5,70g乐事薯片黄瓜味,2017/6/10 21:08,D
1.6,1.6,20g马来西亚风味咪咪蟹味粒0219,2017/6/10 22:25,D
5.0,5.0,30g无穷农场盐_鸡蛋,2017/6/10 23:30,D
10.0,10.0,145ml旺仔牛奶盒装,2017/6/10 23:59,D
3.0,3.0,维他奶,2017/6/11 0:16,D
3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/6/11 0:35,D
2.0,2.0,双汇玉米热狗肠,2017/6/11 7:05,D
4.0,4.0,55g奥利奥原味芝士饼干,2017/6/11 7:50,D
5.0,5.0,145ml旺仔牛奶盒装,2017/6/11 7:53,D
4.5,4.5,燕塘红枣牛奶,2017/6/11 8:12,D
2.0,2.0,85g新麦潮北海道吐司,2017/6/11 8:39,D
6.5,6.5,100g果王咸柑桔罐装,2017/6/11 8:52,D
4.5,4.5,250ml燕塘甜牛奶,2017/6/11 9:10,D
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/6/11 9:23,D
4.5,4.5,600ml脉动青柠,2017/6/11 10:04,D
2.5,2.5,145ml旺仔牛奶盒装,2017/6/11 10:05,D
4.0,4.0,450ml美汁源果粒橙,2017/6/11 10:21,D
15.0,15.0,268ml雀巢咖啡丝滑拿铁,2017/6/11 10:28,D
4.5,4.5,55g奥利奥原味芝士饼干,2017/6/11 11:01,D
6.0,6.0,250ml维他柠檬茶,2017/6/11 11:19,D
4.0,4.0,阿萨姆奶茶,2017/6/11 12:05,D
9.0,9.0,40g乐事美国经典原味,2017/6/11 12:10,D
4.5,4.5,250ml燕塘甜牛奶,2017/6/11 12:13,D
3.2,3.2,20g咪咪虾条马来西亚风味,2017/6/11 12:45,D
2.0,2.0,鸭翅,2017/6/11 12:56,D
2.0,2.0,怡宝纯净水,2017/6/11 13:52,D
1.5,1.5,45g双汇泡面拍挡,2017/6/11 13:54,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/11 14:08,D
4.5,4.5,250ml燕塘原味酸奶,2017/6/11 14:12,D
2.0,2.0,怡宝纯净水,2017/6/11 14:57,D
2.0,2.0,鸭翅,2017/6/11 15:48,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/11 15:50,D
4.5,4.5,40g呀土豆番茄酱味,2017/6/11 16:11,D
2.0,2.0,85g新麦潮北海道吐司,2017/6/11 16:47,D
3.0,3.0,40g双汇玉米热狗肠,2017/6/11 16:51,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/11 17:17,D
3.0,3.0,雪碧（500ml）,2017/6/11 17:38,D
4.5,4.5,78g卫龙亲语,2017/6/11 17:39,D
6.0,6.0,86g合味道海鲜风味,2017/6/11 17:40,D
3.0,3.0,果粒橙,2017/6/11 17:58,D
4.0,4.0,55g奥利奥原味芝士饼干,2017/6/11 18:01,D
6.0,6.0,370g泰奇八宝粥,2017/6/11 18:18,D
2.0,2.0,双汇玉米热狗肠,2017/6/11 19:03,D
1.6,1.6,2g韩国海牌海苔,2017/6/11 19:19,D
3.0,3.0,卫龙大面筋,2017/6/11 20:34,D
2.0,2.0,雪力矿泉水,2017/6/11 21:04,D
11.2,11.2,2g韩国海牌海苔,2017/6/11 21:27,D
3.5,3.5,东鹏特饮,2017/6/11 21:40,D
5.4,5.4,32g卫龙亲嘴烧,2017/6/11 22:03,D
3.5,3.5,600ml可口可乐,2017/6/11 23:08,D
5.5,5.5,85g统一老坛酸菜牛肉面,2017/6/11 23:19,D
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/6/12 2:33,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/12 2:46,D
4.5,4.5,脉动,2017/6/12 5:59,D
4.0,4.0,85g新麦潮北海道吐司,2017/6/12 10:37,D
7.5,7.5,45g双汇泡面拍挡,2017/6/12 12:18,D
7.0,7.0,乐事薯片（黄瓜味）,2017/6/12 12:21,D
4.5,4.5,脉动,2017/6/12 13:31,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/12 13:53,D
4.5,4.5,250ml燕塘红枣牛奶,2017/6/12 15:08,D
3.0,3.0,统一绿茶,2017/6/12 16:01,D
2.5,2.5,可口可乐330ml,2017/6/12 17:15,D
5.5,5.5,480ml小茗同学冷泡青柠红茶,2017/6/12 17:41,D
4.5,4.5,250ml燕塘甜牛奶,2017/6/12 17:53,D
6.5,6.5,430g泰奇八宝粥,2017/6/12 17:56,D
6.0,6.0,86g合味道海鲜风味,2017/6/12 18:08,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/12 18:14,D
3.0,3.0,250ml维他原味豆奶,2017/6/12 18:18,D
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/6/12 19:27,D
3.0,3.0,250ml维他原味豆奶,2017/6/12 20:01,D
4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/6/12 20:14,D
0.6,0.6,10g卫龙亲嘴烧香辣味,2017/6/12 20:29,D
1.2,1.2,10g卫龙亲嘴烧香辣味,2017/6/12 20:40,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/12 21:18,D
1.8,1.8,32g卫龙亲嘴烧,2017/6/12 22:56,D
4.5,4.5,40g双汇玉米热狗肠,2017/6/12 22:58,D
3.5,3.5,乖媳妇野山椒风爪,2017/6/12 23:17,D
5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017/6/12 23:43,D
4.5,4.5,40g乐事美国经典原味,2017/6/12 23:55,D
1.5,1.5,40g双汇玉米热狗肠,2017/6/13 0:43,D
2.0,2.0,怡宝纯净水,2017/6/13 2:22,D
2.0,2.0,怡宝纯净水,2017/6/13 3:58,D
5.0,5.0,30g无穷农场盐_鸡蛋,2017/6/13 7:48,D
13.5,13.5,180ml雀巢咖啡罐装,2017/6/13 10:20,D
7.0,7.0,145g果王迷你山楂包装,2017/6/13 11:59,D
1.2,1.2,10g卫龙亲嘴烧香辣味,2017/6/13 12:06,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/13 12:46,D
1.5,1.5,45g双汇泡面拍挡,2017/6/13 13:21,D
1.5,1.5,鸭翅,2017/6/13 13:40,D
1.5,1.5,劲仔小鱼（麻辣味）,2017/6/13 14:21,D
9.0,9.0,10g卫龙亲嘴烧香辣味,2017/6/13 15:19,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/13 15:55,D
4.5,4.5,250ml燕塘原味酸奶,2017/6/13 16:00,D
1.0,1.0,小鱼仔,2017/6/13 16:40,D
5.5,5.5,205g伊利安慕希原味,2017/6/13 16:47,D
2.0,2.0,怡宝纯净水,2017/6/13 17:40,D
8.0,8.0,80g四洲粟一烧烧烤味,2017/6/13 18:16,D
1.5,1.5,40g双汇玉米热狗肠,2017/6/13 18:59,D
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/6/13 20:31,D
1.8,1.8,32g卫龙亲嘴烧,2017/6/13 21:36,D
4.5,4.5,250ml燕塘原味酸奶,2017/6/14 0:22,D
12.0,12.0,480ml小茗同学冷泡溜溜哒茶,2017/6/14 2:36,D
0.0,0.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/14 3:12,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/14 3:29,D
7.5,7.5,30g无穷农场盐_鸡蛋,2017/6/14 7:34,D
4.5,4.5,52g旺旺仙贝,2017/6/14 8:04,D
6.5,6.5,100g果王咸柑桔罐装,2017/6/14 10:07,D
4.5,4.5,55g奥利奥原味芝士饼干,2017/6/14 10:48,D
9.0,9.0,32g卫龙亲嘴烧红烧牛肉味,2017/6/14 12:08,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/14 12:14,D
3.5,3.5,东鹏特饮,2017/6/14 12:17,D
4.0,4.0,85g新麦潮北海道吐司,2017/6/14 13:16,D
4.5,4.5,600ml脉动青柠,2017/6/14 17:33,D
4.0,4.0,450ml美汁源果粒橙,2017/6/14 18:52,D
6.0,6.0,370g泰奇八宝粥,2017/6/14 19:39,D
3.5,3.5,34g公仔迷你杯牛肉味,2017/6/14 20:21,D
0.8,0.8,20g咪咪虾条马来西亚风味,2017/6/14 21:10,D
6.5,6.5,70g乐事薯片原味,2017/6/14 22:21,D
4.5,4.5,250ML东鹏特饮,2017/6/14 23:22,D
3.0,3.0,250ml维他柠檬茶,2017/6/15 0:54,D
5.5,5.5,103g康师傅红烧牛肉面,2017/6/15 3:49,D
3.5,3.5,34g公仔迷你杯牛肉味,2017/6/15 4:37,D
4.0,4.0,脉动,2017/6/15 7:53,D
3.0,3.0,卫龙大面筋,2017/6/15 7:57,D
7.5,7.5,雀巢咖啡,2017/6/15 8:00,D
2.0,2.0,怡宝纯净水,2017/6/15 9:50,D
12.0,12.0,330ml伊利畅意乳酸菌原味,2017/6/15 10:49,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/15 12:56,D
4.5,4.5,250ml燕塘甜牛奶,2017/6/15 14:51,D
6.0,6.0,250ml维他柠檬茶,2017/6/15 15:30,D
1.6,1.6,2g韩国海牌海苔,2017/6/15 15:48,D
1.8,1.8,10g卫龙亲嘴烧香辣味,2017/6/15 18:26,D
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/6/15 18:27,D
11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017/6/15 19:45,D
4.5,4.5,脉动,2017/6/15 19:56,D
4.0,4.0,营养快线,2017/6/15 20:41,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/15 20:51,D
4.5,4.5,250ml燕塘原味酸奶,2017/6/15 21:08,D
4.0,4.0,营养快线,2017/6/15 21:09,D
3.5,3.5,乖媳妇野山椒风爪,2017/6/15 21:55,D
2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/15 22:01,D
1.5,1.5,45g双汇泡面拍挡,2017/6/15 22:27,D
0.8,0.8,20g咪咪虾条马来西亚风味,2017/6/15 22:33,D
6.0,6.0,250ml维他奶巧克力味,2017/6/15 23:39,D
1.6,1.6,20g马来西亚风味咪咪蟹味粒0219,2017/6/15 23:43,D
3.0,3.0,250ml维他柠檬茶,2017/6/15 23:50,D
0.8,0.8,20g马来西亚风味咪咪蟹味粒0219,2017/6/15 23:58,D
6.0,6.0,86g合味道海鲜风味,2017/6/16 0:16,D
7.0,7.0,泰奇八宝粥,2017/6/16 8:01,D
4.5,4.5,250ml燕塘甜牛奶,2017/6/16 8:02,D
3.5,3.5,600ml雪碧,2017/6/16 9:19,D
3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/6/16 9:21,D
6.0,6.0,370g泰奇八宝粥,2017/6/16 10:19,D
3.0,3.0,250ml维他柠檬茶,2017/6/16 12:02,D
3.0,3.0,85g新麦潮北海道吐司,2017/6/16 12:09,D
4.5,4.5,52g旺旺仙贝,2017/6/16 15:18,D
4.5,4.5,55g奥利奥原味芝士饼干,2017/6/16 15:48,D
4.5,4.5,52g旺旺仙贝,2017/6/16 15:49,D
9.0,9.0,50g马赛克手撕鱿鱼条,2017/6/16 15:59,D
4.0,4.0,阿萨姆奶茶,2017/6/16 16:15,D
2.5,2.5,145ml旺仔牛奶盒装,2017/6/16 16:35,D
4.0,4.0,阿萨姆奶茶,2017/6/16 16:57,D
4.0,4.0,85g新麦潮北海道吐司,2017/6/16 17:04,D
5.0,5.0,48g好丽友薯愿香烤原味,2017/6/16 17:24,D
4.5,4.5,500ml营养快线原味,2017/6/16 17:28,D
4.5,4.5,250ML东鹏特饮,2017/6/16 17:54,D
3.0,3.0,雪碧最新款,2017/6/16 18:02,D
4.5,4.5,250ml燕塘原味酸奶,2017/6/16 18:58,D
10.0,10.0,口味王槟榔（绿）,2017/6/16 19:11,D
3.0,3.0,85g新麦潮北海道吐司,2017/6/16 20:23,D
4.0,4.0,阿萨姆奶茶,2017/6/16 20:30,D
4.5,4.5,40g上好佳日式鱼果,2017/6/16 20:34,D
3.5,3.5,东鹏特饮,2017/6/16 21:07,D
1.8,1.8,32g卫龙亲嘴烧,2017/6/16 21:40,D
4.0,4.0,150g健能酸奶原味,2017/6/16 23:49,D
3.0,3.0,卫龙大面筋,2017/6/17 0:02,D
3.0,3.0,250ml维他柠檬茶,2017/6/17 0:06,D
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/6/17 0:49,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/17 3:45,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/17 7:54,D
3.5,3.5,王老吉（罐）,2017/6/17 10:41,D
12.5,12.5,益力多100g*5瓶,2017/6/17 10:46,D
3.0,3.0,卫龙大面筋,2017/6/17 10:57,D
1.5,1.5,12g劲仔小鱼卤香味,2017/6/17 12:08,D
4.5,4.5,55g奥利奥原味夹心饼干,2017/6/17 12:18,D
1.8,1.8,32g卫龙亲嘴烧,2017/6/17 12:36,D
4.5,4.5,52g旺旺仙贝,2017/6/17 13:04,D
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/6/17 13:11,D
1.8,1.8,32g卫龙亲嘴烧,2017/6/17 13:13,D
6.0,6.0,160g盼盼手撕面包,2017/6/17 13:14,D
9.0,9.0,250ml燕塘红枣牛奶,2017/6/17 14:08,D
5.5,5.5,480ml小茗同学冷泡青柠红茶,2017/6/17 14:27,D
9.0,9.0,250ml燕塘红枣牛奶,2017/6/17 14:28,D
10.0,10.0,600ml脉动青柠,2017/6/17 14:34,D
3.0,3.0,果粒橙,2017/6/17 14:34,D
3.5,3.5,东鹏特饮,2017/6/17 14:35,D
3.0,3.0,可口可乐330ml,2017/6/17 14:37,D
4.5,4.5,40g乐事薯片黄瓜味,2017/6/17 15:27,D
3.0,3.0,果粒橙,2017/6/17 15:58,D
4.5,4.5,250ml燕塘原味酸奶,2017/6/17 16:32,D
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/6/17 16:50,D
2.0,2.0,怡宝纯净水,2017/6/17 17:13,D
7.0,7.0,150g洽洽原香瓜子,2017/6/17 17:14,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/17 17:17,D
3.0,3.0,250ml维他原味豆奶,2017/6/17 17:37,D
6.5,6.5,91g徐福记凤梨酥,2017/6/17 18:35,D
4.5,4.5,52g旺旺仙贝,2017/6/17 19:31,D
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/6/17 20:04,D
1.6,1.6,20g咪咪虾条马来西亚风味,2017/6/17 20:26,D
4.0,4.0,85g新麦潮手撕面包（提子味）,2017/6/17 21:05,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/18 1:36,D
8.0,8.0,80g四洲粟一烧烧烤味,2017/6/18 3:34,D
1.5,1.5,45g双汇泡面拍挡,2017/6/18 9:13,D
3.5,3.5,东鹏特饮,2017/6/18 9:38,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/18 10:36,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/18 13:37,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/18 14:00,D
3.0,3.0,雪碧（500ml）,2017/6/18 14:02,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/18 14:09,D
3.0,3.0,统一绿茶,2017/6/18 15:04,D
6.5,6.5,148g富甲一方紫薯仔,2017/6/18 15:57,D
5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017/6/18 16:15,D
3.5,3.5,东鹏特饮,2017/6/18 16:21,D
3.0,3.0,雪碧最新款,2017/6/18 16:23,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/6/18 16:45,D
6.0,6.0,红牛,2017/6/18 16:47,D
3.0,3.0,卫龙大面筋,2017/6/18 17:08,D
8.0,8.0,55g奥利奥原味芝士饼干,2017/6/18 18:11,D
2.0,2.0,香脆肠,2017/6/18 18:49,D
1.5,1.5,40g双汇玉米热狗肠,2017/6/18 18:56,D
2.0,2.0,香脆肠,2017/6/18 19:15,D
1.8,1.8,32g卫龙亲嘴烧,2017/6/18 20:11,D
4.8,4.8,2g韩国海牌海苔,2017/6/18 21:19,D
4.5,4.5,500ml加多宝,2017/6/18 21:48,D
6.0,6.0,86g合味道海鲜风味,2017/6/19 0:59,D
6.5,6.5,430g泰奇八宝粥,2017/6/19 7:36,D
4.5,4.5,68g好丽友巧克力派2枚,2017/6/19 7:56,D
8.0,8.0,80g四洲粟一烧烧烤味,2017/6/19 9:29,D
4.5,4.5,250ml燕塘原味酸奶,2017/6/19 10:26,D
1.5,1.5,40g双汇玉米热狗肠,2017/6/19 10:57,D
3.0,3.0,250ml维他原味豆奶,2017/6/19 11:51,D
4.5,4.5,250ml燕塘甜牛奶,2017/6/19 12:29,D
3.5,3.5,34g公仔迷你杯牛肉味,2017/6/19 12:30,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/19 12:34,D
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/6/19 12:36,D
4.5,4.5,78g卫龙亲语,2017/6/19 13:10,D
8.0,8.0,55g奥利奥原味芝士饼干,2017/6/19 14:11,D
3.5,3.5,王老吉（罐）,2017/6/19 14:14,D
4.0,4.0,55g奥利奥原味芝士饼干,2017/6/19 14:35,D
4.5,4.5,250ML东鹏特饮,2017/6/19 14:59,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/19 15:45,D
4.5,4.5,52g旺旺仙贝,2017/6/19 16:11,D
1.5,1.5,40g双汇玉米热狗肠,2017/6/19 17:35,D
10.0,10.0,225g味之不规则饼干芝士味,2017/6/19 20:32,D
19.5,19.5,430g泰奇八宝粥,2017/6/19 21:16,D
5.5,5.5,205g伊利安慕希原味,2017/6/19 21:44,D
4.5,4.5,40g乐事薯片黄瓜味,2017/6/20 0:00,D
4.5,4.5,180ml雀巢咖啡罐装,2017/6/20 0:09,D
8.0,8.0,150g健能酸奶原味,2017/6/20 1:29,D
3.0,3.0,250ml维他原味豆奶,2017/6/20 2:29,D
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/6/20 3:54,D
9.0,9.0,32g卫龙亲嘴烧红烧牛肉味,2017/6/20 5:56,D
5.5,5.5,85g统一老坛酸菜牛肉面,2017/6/20 7:37,D
4.0,4.0,王老吉（500ml）,2017/6/20 7:38,D
3.0,3.0,茉莉蜜茶,2017/6/20 7:48,D
4.5,4.5,40g乐事美国经典原味,2017/6/20 7:53,D
3.0,3.0,可口可乐（500ml）,2017/6/20 7:53,D
4.5,4.5,脉动,2017/6/20 7:54,D
0.8,0.8,20g咪咪虾条马来西亚风味,2017/6/20 8:15,D
6.5,6.5,70g乐事薯片（黄瓜味）,2017/6/20 9:01,D
2.0,2.0,怡宝纯净水,2017/6/20 9:51,D
5.0,5.0,30g无穷农场盐_鸡蛋,2017/6/20 9:54,D
4.5,4.5,250ml燕塘原味酸奶,2017/6/20 10:25,D
6.5,6.5,250ml红牛,2017/6/20 11:16,D
3.0,3.0,250ml维他奶低糖原味,2017/6/20 13:07,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/20 15:38,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/6/20 15:46,D
6.0,6.0,268ml雀巢咖啡丝滑拿铁,2017/6/20 16:57,D
1.5,1.5,40g双汇玉米热狗肠,2017/6/20 17:20,D
0.8,0.8,20g咪咪虾条马来西亚风味,2017/6/20 17:22,D
2.4,2.4,20g咪咪虾条马来西亚风味,2017/6/20 17:23,D
1.5,1.5,劲仔小鱼（麻辣味）,2017/6/20 17:31,D
0.6,0.6,10g卫龙亲嘴烧香辣味,2017/6/20 17:38,D
1.5,1.5,12g劲仔小鱼麻辣味,2017/6/20 19:33,D
4.5,4.5,78g卫龙亲语,2017/6/20 21:32,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/20 22:01,D
4.5,4.5,250ml燕塘红枣牛奶,2017/6/20 22:03,D
6.0,6.0,86g合味道海鲜风味,2017/6/20 22:07,D
4.0,4.0,阿萨姆奶茶,2017/6/21 0:55,D
9.0,9.0,250ML东鹏特饮,2017/6/21 3:57,D
3.0,3.0,250ml维他原味豆奶,2017/6/21 3:58,D
4.5,4.5,250ml燕塘红枣牛奶,2017/6/21 5:05,D
4.5,4.5,250ml燕塘红枣牛奶,2017/6/21 8:36,D
4.5,4.5,40g乐事美国经典原味,2017/6/21 9:22,D
4.0,4.0,脉动,2017/6/21 9:23,D
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/6/21 11:27,D
4.0,4.0,85g新麦潮北海道吐司,2017/6/21 11:47,D
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/6/21 12:13,D
2.5,2.5,250ml维他柠檬茶,2017/6/21 13:15,D
3.0,3.0,果粒橙,2017/6/21 13:15,D
6.5,6.5,430g泰奇八宝粥,2017/6/21 13:35,D
8.0,8.0,160g盼盼手撕面包,2017/6/21 14:17,D
