应付金额,实际金额,商品,支付时间,地点
3.0,3.0,600ml可口可乐,2017/5/19 14:00,B
4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/5/19 15:09,B
4.5,4.5,68g好丽友蛋黄派2枚,2017/5/19 15:23,B
3.5,3.5,伊利纯牛奶,2017/5/19 15:27,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/19 15:37,B
15.0,15.0,口味王槟榔（红）,2017/5/19 16:33,B
1.5,1.5,40g双汇玉米热狗肠,2017/5/19 16:43,B
3.5,3.5,雪碧330ml,2017/5/19 16:43,B
4.0,4.0,果粒橙,2017/5/19 16:49,B
5.0,5.0,王老吉（500ml）,2017/5/19 17:01,B
0.8,0.8,20g咪咪虾条马来西亚风味,2017/5/19 17:27,B
6.5,6.5,430g泰奇八宝粥,2017/5/19 17:37,B
6.0,6.0,红牛,2017/5/19 17:39,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/19 17:56,B
3.5,3.5,东鹏特饮,2017/5/19 18:25,B
4.0,4.0,统一冰红茶,2017/5/19 18:38,B
12.5,12.5,100g*5瓶益力多,2017/5/19 19:19,B
4.0,4.0,果粒橙,2017/5/19 19:28,B
2.5,2.5,250ml维他奶巧克力味,2017/5/19 19:58,B
1.5,1.5,40g双汇玉米热狗肠,2017/5/19 20:29,B
6.0,6.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/19 20:46,B
4.0,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/19 20:50,B
2.0,2.0,145ml旺仔牛奶盒装,2017/5/19 20:52,B
10.0,10.0,110g顺宝九制话梅,2017/5/19 21:48,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/19 22:00,B
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/5/19 22:09,B
11.0,11.0,500ML宝矿力,2017/5/19 22:13,B
4.5,4.5,40g呀土豆番茄酱味,2017/5/19 22:37,B
1.5,1.5,45g双汇泡面拍挡,2017/5/19 22:48,B
1.5,1.5,40g双汇玉米热狗肠,2017/5/20 0:10,B
5.0,5.0,110g顺宝九制话梅,2017/5/20 2:36,B
3.0,3.0,怡宝纯净水,2017/5/20 2:50,B
4.0,4.0,阿萨姆奶茶,2017/5/20 8:23,B
2.0,2.0,双汇玉米热狗肠,2017/5/20 10:22,B
3.0,3.0,怡宝纯净水,2017/5/20 10:26,B
5.5,5.5,205g伊利安慕希原味,2017/5/20 10:40,B
4.0,4.0,85g统一老坛酸菜牛肉面,2017/5/20 11:01,B
2.0,2.0,30g无穷农场盐_鸡蛋,2017/5/20 11:06,B
3.0,3.0,250ml维他柠檬茶,2017/5/20 11:41,B
4.5,4.5,68g好丽友巧克力派2枚,2017/5/20 11:57,B
0.0,0.0,50g上好佳田园薯片番茄味,2017/5/20 12:52,B
2.5,2.5,13g无穷烤鸡小腿蜂蜜味,2017/5/20 13:13,B
3.0,3.0,怡宝纯净水,2017/5/20 13:14,B
3.0,3.0,250ml维他柠檬茶,2017/5/20 13:16,B
6.5,6.5,91g徐福记凤梨酥,2017/5/20 13:46,B
5.0,5.0,13g无穷烤鸡小腿蜂蜜味,2017/5/20 14:21,B
3.5,3.5,250ml燕塘甜牛奶,2017/5/20 14:41,B
5.0,5.0,30g无穷农场盐_鸡蛋,2017/5/20 14:42,B
3.0,3.0,怡宝纯净水,2017/5/20 14:47,B
1.6,1.6,20g咪咪虾条马来西亚风味,2017/5/20 15:22,B
6.5,6.5,91g徐福记凤梨酥,2017/5/20 15:47,B
1.6,1.6,2g韩国海牌海苔,2017/5/20 16:45,B
3.5,3.5,芬达330ml,2017/5/20 18:00,B
5.0,5.0,营养快线,2017/5/20 18:01,B
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/5/20 18:54,B
4.5,4.5,250ml燕塘甜牛奶,2017/5/20 19:55,B
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/5/20 20:36,B
3.5,3.5,40g上好佳日式鱼果,2017/5/20 21:38,B
3.0,3.0,雪碧最新款,2017/5/20 22:21,B
3.0,3.0,250ml维他原味豆奶,2017/5/20 22:44,B
4.5,4.5,250ml燕塘原味酸奶,2017/5/20 22:46,B
6.0,6.0,250ml维他柠檬茶,2017/5/20 23:42,B
3.5,3.5,东鹏特饮,2017/5/20 23:42,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/5/20 23:59,B
5.0,5.0,王老吉（500ml）,2017/5/21 0:21,B
2.5,2.5,伊利纯牛奶,2017/5/21 3:09,B
8.0,8.0,越南LIPO奶味面包干100g,2017/5/21 3:09,B
2.5,2.5,250ml维他奶巧克力味,2017/5/21 3:10,B
3.0,3.0,卫龙大面筋,2017/5/21 3:36,B
6.0,6.0,250ml维他柠檬茶,2017/5/21 3:40,B
3.5,3.5,维他原味豆奶,2017/5/21 7:24,B
1.5,1.5,40g双汇玉米热狗肠,2017/5/21 7:45,B
5.0,5.0,30g无穷农场盐_鸡蛋,2017/5/21 7:49,B
3.5,3.5,东鹏特饮,2017/5/21 8:52,B
3.0,3.0,40g双汇玉米热狗肠,2017/5/21 9:49,B
1.8,1.8,600ml雪碧,2017/5/21 10:09,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/21 10:13,B
3.5,3.5,可口可乐330ml,2017/5/21 10:13,B
3.5,3.5,东鹏特饮,2017/5/21 10:33,B
5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/21 10:50,B
2.5,2.5,250ml维他柠檬茶,2017/5/21 11:45,B
3.0,3.0,250ml维他奶巧克力味,2017/5/21 12:10,B
4.0,4.0,果粒橙,2017/5/21 12:16,B
18.0,18.0,250ML东鹏特饮,2017/5/21 12:20,B
6.5,6.5,250ml红牛,2017/5/21 12:26,B
2.5,2.5,可口可乐最新款,2017/5/21 12:27,B
0.8,0.8,20g咪咪虾条马来西亚风味,2017/5/21 13:14,B
6.0,6.0,145ml旺仔牛奶盒装,2017/5/21 16:32,B
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/5/21 16:46,B
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/21 17:30,B
2.5,2.5,250ml维他柠檬茶,2017/5/21 17:32,B
3.0,3.0,统一冰红茶,2017/5/21 17:34,B
5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/21 17:37,B
3.0,3.0,卫龙大面筋,2017/5/21 17:38,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/21 17:39,B
4.0,4.0,85g新麦潮北海道吐司,2017/5/21 17:42,B
6.0,6.0,芦荟汁,2017/5/21 17:52,B
12.5,12.5,100g*5瓶益力多,2017/5/21 17:56,B
4.0,4.0,银鹭八宝粥,2017/5/21 17:56,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/5/21 18:04,B
4.5,4.5,78g卫龙亲嘴语辣条,2017/5/21 19:13,B
2.0,2.0,鸭翅,2017/5/21 20:13,B
3.0,3.0,怡宝纯净水,2017/5/21 21:06,B
6.5,6.5,250ml红牛,2017/5/21 21:19,B
3.0,3.0,卫龙大面筋,2017/5/21 22:13,B
9.0,9.0,500ml营养快线原味,2017/5/21 22:37,B
1.5,1.5,40g双汇玉米热狗肠,2017/5/21 22:43,B
6.0,6.0,芦荟汁,2017/5/21 23:20,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/21 23:24,B
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/22 0:12,B
2.0,2.0,怡宝纯净水,2017/5/22 0:14,B
3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017/5/22 1:45,B
5.5,5.5,70g乐事薯片（原味）,2017/5/22 2:14,B
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/5/22 5:30,B
2.5,2.5,伊利纯牛奶,2017/5/22 6:26,B
0.8,0.8,20g咪咪虾条马来西亚风味,2017/5/22 7:44,B
2.0,2.0,怡宝纯净水,2017/5/22 7:45,B
3.5,3.5,东鹏特饮,2017/5/22 7:46,B
3.0,3.0,统一冰红茶,2017/5/22 7:48,B
2.0,2.0,怡宝纯净水,2017/5/22 9:44,B
3.5,3.5,伊利纯牛奶,2017/5/22 9:45,B
16.5,16.5,268ml雀巢咖啡丝滑拿铁,2017/5/22 10:34,B
0.0,0.0,30g无穷农场盐_鸡蛋,2017/5/22 10:52,B
3.0,3.0,可口可乐（500ml）,2017/5/22 11:29,B
6.0,6.0,芦荟汁,2017/5/22 11:30,B
3.5,3.5,600ml可口可乐,2017/5/22 12:14,B
4.5,4.5,55g奥利奥原味夹心饼干,2017/5/22 12:21,B
4.0,4.0,阿萨姆煎茶奶绿,2017/5/22 12:27,B
6.0,6.0,268ml雀巢咖啡丝滑拿铁,2017/5/22 12:34,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/22 13:01,B
7.0,7.0,330ml伊利畅意乳酸菌原味,2017/5/22 13:13,B
3.0,3.0,百事可乐500ml,2017/5/22 13:56,B
1.5,1.5,45g双汇泡面拍挡,2017/5/22 14:02,B
5.0,5.0,脉动,2017/5/22 14:02,B
3.0,3.0,250ml维他原味豆奶,2017/5/22 15:12,B
2.0,2.0,怡宝纯净水,2017/5/22 16:31,B
6.0,6.0,芦荟汁,2017/5/22 17:07,B
4.5,4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/5/22 17:11,B
3.0,3.0,250ml维他柠檬茶,2017/5/22 17:12,B
1.5,1.5,45g双汇泡面拍挡,2017/5/22 17:37,B
4.0,4.0,脉动,2017/5/22 17:37,B
1.8,1.8,32g卫龙亲嘴烧,2017/5/22 17:39,B
4.0,4.0,王老吉（500ml）,2017/5/22 17:39,B
10.0,10.0,口味王槟榔（绿）,2017/5/22 17:40,B
1.5,1.5,鸭翅,2017/5/22 17:47,B
3.0,3.0,统一冰红茶,2017/5/22 17:48,B
2.5,2.5,可口可乐330ml,2017/5/22 17:53,B
5.0,5.0,500ml统一阿萨姆奶茶,2017/5/22 17:57,B
5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/22 18:10,B
3.0,3.0,55g奥利奥原味芝士饼干,2017/5/22 18:19,B
18.0,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017/5/22 18:42,B
3.0,3.0,250ml维他原味豆奶,2017/5/22 18:54,B
3.5,3.5,250ml燕塘红枣牛奶,2017/5/22 19:01,B
4.5,4.5,250ml燕塘红枣牛奶,2017/5/22 19:04,B
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/22 19:31,B
3.0,3.0,250ml维他奶巧克力味,2017/5/22 20:05,B
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/5/22 20:17,B
3.5,3.5,伊利优酸乳,2017/5/22 20:20,B
4.5,4.5,80g香飘飘椰果奶茶原味,2017/5/22 20:21,B
5.0,5.0,王老吉（500ml）,2017/5/22 20:22,B
7.5,7.5,250ml维他柠檬茶,2017/5/22 22:01,B
3.0,3.0,600ml可口可乐,2017/5/22 22:59,B
4.5,4.5,68g好丽友蛋黄派2枚,2017/5/22 23:00,B
1.5,1.5,40g双汇玉米热狗肠,2017/5/22 23:02,B
2.0,2.0,鸭翅,2017/5/22 23:03,B
5.5,5.5,430g泰奇八宝粥,2017/5/22 23:10,B
2.5,2.5,145ml旺仔牛奶盒装,2017/5/22 23:26,B
3.0,3.0,600ml可口可乐,2017/5/22 23:56,B
4.0,4.0,果粒橙,2017/5/23 0:01,B
0.0,0.0,330ml伊利畅意乳酸菌原味,2017/5/23 0:22,B
4.5,4.5,250ml燕塘原味酸奶,2017/5/23 0:40,B
3.5,3.5,600ml可口可乐,2017/5/23 5:05,B
4.5,4.5,营养快线,2017/5/23 7:34,B
4.5,4.5,500ml加多宝,2017/5/23 7:35,B
6.0,6.0,250ml维他柠檬茶,2017/5/23 7:43,B
3.8,3.8,110g顺宝九制话梅,2017/5/23 8:45,B
4.5,4.5,78g卫龙亲嘴语辣条,2017/5/23 8:57,B
2.5,2.5,250ml维他柠檬茶,2017/5/23 9:02,B
4.0,4.0,20g马来西亚风味咪咪蟹味粒0219,2017/5/23 9:39,B
3.0,3.0,40g双汇玉米热狗肠,2017/5/23 11:32,B
5.0,5.0,王老吉（500ml）,2017/5/23 11:32,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/23 11:33,B
4.0,4.0,健能酸奶,2017/5/23 11:37,B
4.0,4.0,450ml美汁源果粒橙,2017/5/23 11:56,B
6.0,6.0,红牛,2017/5/23 12:06,B
1.5,1.5,12g劲仔小鱼麻辣味,2017/5/23 12:08,B
4.0,4.0,统一冰红茶,2017/5/23 12:17,B
4.5,4.5,40g乐事美国经典原味,2017/5/23 12:31,B
5.0,5.0,脉动,2017/5/23 12:44,B
5.4,5.4,32g卫龙亲嘴烧,2017/5/23 12:56,B
2.5,2.5,250ml维他柠檬茶,2017/5/23 13:17,B
3.0,3.0,百事可乐500ml,2017/5/23 13:28,B
6.0,6.0,250ml维他原味豆奶,2017/5/23 14:04,B
1.5,1.5,40g双汇玉米热狗肠,2017/5/23 15:12,B
5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/23 15:18,B
3.5,3.5,可口可乐330ml,2017/5/23 15:35,B
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/5/23 15:36,B
3.5,3.5,王老吉（罐）,2017/5/23 15:38,B
1.5,1.5,鸭翅,2017/5/23 15:59,B
3.0,3.0,怡宝纯净水,2017/5/23 16:00,B
4.0,4.0,30g无穷农场盐_鸡蛋,2017/5/23 16:35,B
4.0,4.0,脉动,2017/5/23 17:15,B
5.0,5.0,13g无穷烤鸡小腿蜂蜜味,2017/5/23 17:48,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/23 18:15,B
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/5/23 18:58,B
3.0,3.0,怡宝纯净水,2017/5/23 20:39,B
3.5,3.5,芬达330ml,2017/5/23 21:04,B
4.5,4.5,68g好丽友巧克力派2枚,2017/5/23 21:39,B
4.0,4.0,脉动,2017/5/23 21:40,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/23 21:41,B
3.0,3.0,150g健能酸奶原味,2017/5/23 21:57,B
5.5,5.5,205g伊利安慕希原味,2017/5/23 22:47,B
9.0,9.0,40g呀土豆薯片滋香烤鸡味,2017/5/24 0:06,B
5.0,5.0,脉动,2017/5/24 0:12,B
7.5,7.5,145ml旺仔牛奶盒装,2017/5/24 1:17,B
4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/5/24 3:02,B
1.5,1.5,45g双汇泡面拍挡,2017/5/24 3:40,B
4.0,4.0,阿萨姆奶茶,2017/5/24 3:40,B
2.0,2.0,怡宝纯净水,2017/5/24 4:49,B
2.0,2.0,85g新麦潮北海道吐司,2017/5/24 4:53,B
4.5,4.5,480ml小茗同学冷泡青柠红茶,2017/5/24 4:58,B
3.5,3.5,东鹏特饮,2017/5/24 7:41,B
4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/5/24 8:10,B
3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017/5/24 10:11,B
3.5,3.5,250ml燕塘原味酸奶,2017/5/24 10:13,B
5.0,5.0,尖叫,2017/5/24 11:44,B
4.0,4.0,450ml美汁源果粒橙,2017/5/24 11:55,B
1.8,1.8,32g卫龙亲嘴烧,2017/5/24 12:03,B
8.0,8.0,450ml美汁源果粒橙,2017/5/24 12:05,B
3.0,3.0,卫龙大面筋,2017/5/24 12:08,B
3.5,3.5,统一冰红茶,2017/5/24 15:35,B
6.5,6.5,430g泰奇八宝粥,2017/5/24 15:36,B
3.6,3.6,32g卫龙亲嘴烧,2017/5/24 15:43,B
4.0,4.0,果粒橙,2017/5/24 15:43,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/5/24 16:42,B
2.0,2.0,145ml旺仔牛奶盒装,2017/5/24 16:43,B
2.0,2.0,85g新麦潮北海道吐司,2017/5/24 17:19,B
4.0,4.0,脉动,2017/5/24 17:22,B
4.0,4.0,脉动,2017/5/24 17:33,B
18.0,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017/5/24 17:42,B
4.5,4.5,阿萨姆奶茶,2017/5/24 17:42,B
3.5,3.5,东鹏特饮,2017/5/24 17:49,B
3.5,3.5,东鹏特饮,2017/5/24 17:50,B
2.5,2.5,250ml维他原味豆奶,2017/5/24 18:09,B
4.5,4.5,250ml燕塘原味酸奶,2017/5/24 19:57,B
3.0,3.0,芬达330ml,2017/5/24 20:46,B
3.0,3.0,250ml维他原味豆奶,2017/5/24 23:26,B
2.4,2.4,20g马来西亚风味咪咪蟹味粒0219,2017/5/24 23:53,B
6.0,6.0,160g盼盼手撕面包,2017/5/25 0:36,B
4.5,4.5,250ml燕塘原味酸奶,2017/5/25 7:28,B
4.0,4.0,450ml美汁源果粒橙,2017/5/25 7:43,B
4.0,4.0,85g新麦潮北海道吐司,2017/5/25 7:48,B
5.0,5.0,500ml统一阿萨姆奶茶,2017/5/25 8:01,B
7.5,7.5,225g味之不规则饼干芝士味,2017/5/25 8:04,B
5.0,5.0,脉动,2017/5/25 8:09,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/25 8:44,B
6.0,6.0,370g泰奇八宝粥,2017/5/25 10:08,B
1.0,1.0,好吃点,2017/5/25 11:32,B
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/5/25 12:50,B
1.2,1.2,10g卫龙亲嘴烧香辣味,2017/5/25 14:28,B
9.0,9.0,13g无穷烤鸡小腿蜂蜜味,2017/5/25 15:28,B
3.5,3.5,600ml可口可乐,2017/5/25 16:30,B
5.4,5.4,32g卫龙亲嘴烧,2017/5/25 16:56,B
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/5/25 16:57,B
3.0,3.0,250ml维他柠檬茶,2017/5/25 16:58,B
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/25 17:35,B
1.2,1.2,手撕素肉排,2017/5/25 17:48,B
72.0,72.0,260g马来西亚进口茱蒂丝口口香饼干,2017/5/25 17:50,B
5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/25 17:52,B
6.0,6.0,160g盼盼手撕面包,2017/5/25 18:24,B
2.0,2.0,30g无穷农场盐_鸡蛋,2017/5/25 18:28,B
2.0,2.0,85g新麦潮北海道吐司,2017/5/25 21:03,B
3.6,3.6,32g卫龙亲嘴烧红烧牛肉味,2017/5/25 21:13,B
3.0,3.0,统一冰红茶,2017/5/25 21:17,B
11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017/5/25 21:31,B
7.0,7.0,130g果王玉带蚕豆,2017/5/25 21:47,B
2.5,2.5,250ml维他原味豆奶,2017/5/25 23:26,B
4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/5/26 0:22,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/26 0:44,B
3.0,3.0,卫龙大面筋,2017/5/26 1:11,B
1.5,1.5,45g双汇泡面拍挡,2017/5/26 2:26,B
3.5,3.5,250ml燕塘原味酸奶,2017/5/26 4:50,B
4.0,4.0,银鹭八宝粥,2017/5/26 4:51,B
1.5,1.5,香脆肠,2017/5/26 4:59,B
2.0,2.0,85g新麦潮北海道吐司,2017/5/26 9:26,B
2.5,2.5,可口可乐330ml,2017/5/26 9:28,B
5.5,5.5,250ml红牛,2017/5/26 9:29,B
9.0,9.0,40g上好佳日式鱼果,2017/5/26 10:16,B
5.5,5.5,70g乐事薯片黄瓜味,2017/5/26 11:15,B
3.0,3.0,怡宝纯净水,2017/5/26 11:28,B
3.0,3.0,雪碧（500ml）,2017/5/26 12:00,B
2.0,2.0,30g无穷农场盐_鸡蛋,2017/5/26 12:10,B
3.0,3.0,250ml维他原味豆奶,2017/5/26 12:14,B
4.0,4.0,王老吉（500ml）,2017/5/26 12:19,B
4.0,4.0,尖叫,2017/5/26 12:20,B
4.5,4.5,250ml燕塘甜牛奶,2017/5/26 13:08,B
3.5,3.5,40g上好佳日式鱼果,2017/5/26 13:25,B
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/5/26 13:36,B
3.0,3.0,怡宝纯净水,2017/5/26 13:58,B
5.5,5.5,70g乐事薯片黄瓜味,2017/5/26 14:00,B
4.0,4.0,王老吉（500ml）,2017/5/26 14:05,B
3.0,3.0,可口可乐（500ml）,2017/5/26 14:33,B
6.5,6.5,250ml红牛,2017/5/26 14:34,B
10.0,10.0,湘潭铺子(羽泉版),2017/5/26 14:37,B
2.5,2.5,伊利优酸乳,2017/5/26 14:49,B
3.0,3.0,250ml维他原味豆奶,2017/5/26 15:10,B
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/5/26 15:20,B
3.6,3.6,32g卫龙亲嘴烧红烧牛肉味,2017/5/26 15:56,B
6.0,6.0,86g合味道海鲜风味,2017/5/26 16:01,B
4.5,4.5,250ML东鹏特饮,2017/5/26 16:02,B
2.5,2.5,145ml旺仔牛奶盒装,2017/5/26 16:09,B
2.5,2.5,250ml维他奶巧克力味,2017/5/26 16:11,B
2.0,2.0,145ml旺仔牛奶盒装,2017/5/26 16:37,B
4.5,4.5,脉动,2017/5/26 16:54,B
6.0,6.0,55g奥利奥原味芝士饼干,2017/5/26 17:13,B
3.0,3.0,12g劲仔小鱼麻辣味,2017/5/26 17:31,B
4.5,4.5,银鹭八宝粥,2017/5/26 17:34,B
2.0,2.0,怡宝纯净水,2017/5/26 17:52,B
3.0,3.0,怡宝纯净水,2017/5/26 18:08,B
3.0,3.0,怡宝纯净水,2017/5/26 18:12,B
4.0,4.0,阿萨姆奶茶,2017/5/26 18:28,B
4.5,4.5,营养快线,2017/5/26 19:36,B
3.0,3.0,统一绿茶,2017/5/26 20:01,B
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/26 20:12,B
2.0,2.0,5片装益达绿箭口香糖,2017/5/26 20:18,B
3.5,3.5,统一绿茶,2017/5/26 20:18,B
3.0,3.0,可口可乐（500ml）,2017/5/26 20:47,B
4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/5/26 21:03,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/5/26 21:07,B
3.0,3.0,统一冰红茶,2017/5/26 21:07,B
6.0,6.0,86g合味道海鲜风味,2017/5/26 22:47,B
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/5/26 22:48,B
3.5,3.5,40g上好佳日式鱼果,2017/5/26 22:54,B
2.5,2.5,维他奶,2017/5/26 23:03,B
5.0,5.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/26 23:19,B
4.5,4.5,40g呀土豆番茄酱味,2017/5/26 23:20,B
3.0,3.0,250ml维他原味豆奶,2017/5/26 23:34,B
6.5,6.5,430g泰奇八宝粥,2017/5/27 0:43,B
3.0,3.0,统一绿茶,2017/5/27 4:32,B
3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/5/27 4:33,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/27 4:50,B
4.5,4.5,78g卫龙亲嘴语辣条,2017/5/27 5:21,B
4.5,4.5,68g好丽友蛋黄派2枚,2017/5/27 6:50,B
3.0,3.0,250ml维他柠檬茶,2017/5/27 8:04,B
4.0,4.0,250ml燕塘红枣牛奶,2017/5/27 8:33,B
4.5,4.5,250ml燕塘红枣牛奶,2017/5/27 9:45,B
3.0,3.0,维他柠檬茶,2017/5/27 9:52,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/27 10:15,B
3.5,3.5,40g上好佳日式鱼果,2017/5/27 11:41,B
3.0,3.0,伊利纯牛奶,2017/5/27 12:04,B
2.5,2.5,250ml维他原味豆奶,2017/5/27 12:20,B
5.0,5.0,脉动,2017/5/27 12:27,B
5.0,5.0,脉动,2017/5/27 12:46,B
3.5,3.5,250ml燕塘甜牛奶,2017/5/27 12:58,B
3.0,3.0,怡宝纯净水,2017/5/27 12:58,B
5.0,5.0,脉动,2017/5/27 13:06,B
7.5,7.5,30g无穷农场盐_鸡蛋,2017/5/27 13:09,B
6.5,6.5,430g泰奇八宝粥,2017/5/27 13:36,B
3.5,3.5,250ml燕塘原味酸奶,2017/5/27 14:00,B
3.0,3.0,450ml美汁源果粒橙,2017/5/27 14:16,B
5.0,5.0,脉动,2017/5/27 14:16,B
4.5,4.5,80g香飘飘椰果奶茶原味,2017/5/27 15:12,B
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/5/27 15:20,B
4.5,4.5,250ml燕塘甜牛奶,2017/5/27 15:33,B
1.5,1.5,12g劲仔小鱼麻辣味,2017/5/27 15:39,B
9.0,9.0,50g上好佳日式鱼果,2017/5/27 15:40,B
3.0,3.0,怡宝纯净水,2017/5/27 15:43,B
4.5,4.5,250ML东鹏特饮,2017/5/27 15:50,B
3.0,3.0,怡宝纯净水,2017/5/27 17:09,B
4.5,4.5,40g乐事美国经典原味,2017/5/27 17:11,B
5.0,5.0,30g无穷农场盐_鸡蛋,2017/5/27 18:12,B
3.5,3.5,统一冰红茶,2017/5/27 18:33,B
4.5,4.5,营养快线,2017/5/27 18:34,B
6.5,6.5,100g果王咸柑桔罐装,2017/5/27 20:21,B
1.5,1.5,40g双汇玉米热狗肠,2017/5/27 20:36,B
4.0,4.0,脉动,2017/5/27 20:46,B
3.0,3.0,450ml美汁源果粒橙,2017/5/27 20:47,B
3.5,3.5,统一绿茶,2017/5/27 20:47,B
4.0,4.0,500ml加多宝,2017/5/27 21:58,B
2.0,2.0,85g新麦潮北海道吐司,2017/5/27 23:14,B
2.5,2.5,250ml维他柠檬茶,2017/5/27 23:37,B
6.0,6.0,250ml维他原味豆奶,2017/5/28 7:39,B
5.0,5.0,250ml维他柠檬茶,2017/5/28 8:22,B
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/28 8:28,B
5.5,5.5,205g伊利安慕希原味,2017/5/28 8:48,B
4.5,4.5,40g乐事美国经典原味,2017/5/28 9:05,B
3.5,3.5,34g公仔迷你杯风味排骨味,2017/5/28 9:33,B
6.0,6.0,80g四洲粟一烧烧烤味,2017/5/28 10:07,B
4.0,4.0,脉动,2017/5/28 11:10,B
3.5,3.5,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/28 11:37,B
5.0,5.0,250ml王老吉盒装,2017/5/28 12:04,B
3.2,3.2,20g咪咪虾条马来西亚风味,2017/5/28 12:20,B
9.0,9.0,78g卫龙亲嘴语辣条,2017/5/28 12:22,B
3.5,3.5,果粒橙,2017/5/28 12:29,B
3.0,3.0,250ml维他原味豆奶,2017/5/28 12:31,B
12.0,12.0,330ml伊利畅意乳酸菌原味,2017/5/28 15:04,B
4.5,4.5,脉动,2017/5/28 15:13,B
7.0,7.0,250ml燕塘原味酸奶,2017/5/28 15:43,B
3.5,3.5,统一绿茶,2017/5/28 15:43,B
4.5,4.5,250ml燕塘原味酸奶,2017/5/28 15:50,B
5.5,5.5,330ml伊利畅意乳酸菌原味,2017/5/28 15:55,B
6.5,6.5,70g乐事薯片黄瓜味,2017/5/28 16:08,B
4.0,4.0,健能酸奶,2017/5/28 16:35,B
4.5,4.5,68g好丽友巧克力派2枚,2017/5/28 17:34,B
1.0,1.0,好吃点小饼干,2017/5/28 17:38,B
4.5,4.5,500ml营养快线原味,2017/5/28 18:02,B
2.5,2.5,145ml旺仔牛奶盒装,2017/5/28 18:06,B
3.0,3.0,12g劲仔小鱼麻辣味,2017/5/28 18:18,B
3.0,3.0,250ml维他奶黑豆奶饮品,2017/5/28 18:27,B
2.5,2.5,250ml王老吉盒装,2017/5/28 19:35,B
6.0,6.0,86g合味道海鲜风味,2017/5/28 19:38,B
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/5/28 19:51,B
3.0,3.0,卫龙大面筋,2017/5/28 19:51,B
