应付金额,实际金额,商品,支付时间,地点
5.0,5.0,王老吉（500ml）,2017/4/28 18:46,C
3.5,3.5,芬达330ml,2017/4/28 19:41,C
1.5,1.5,香豆干,2017/4/28 19:44,C
4.5,4.5,乐虎,2017/4/28 21:14,C
3.0,3.0,可口可乐最新款,2017/4/28 21:29,C
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/4/28 21:35,C
4.5,4.5,阿萨姆奶茶,2017/4/28 23:02,C
3.0,3.0,卫龙大面筋,2017/4/28 23:37,C
1.0,1.0,香豆干,2017/4/28 23:38,C
12.0,12.0,250ml燕塘红枣牛奶,2017/4/29 0:16,C
1.6,1.6,2g韩国海牌海苔,2017/4/29 1:08,C
3.0,3.0,旺仔牛奶145ml,2017/4/29 4:56,C
5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/29 7:54,C
3.0,3.0,雪碧最新款,2017/4/29 9:04,C
4.0,4.0,王老吉（罐）,2017/4/29 12:15,C
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/4/29 12:27,C
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/4/29 12:32,C
5.0,5.0,脉动,2017/4/29 13:16,C
4.0,4.0,阿萨姆奶茶,2017/4/29 13:19,C
5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/4/29 13:34,C
3.0,3.0,怡宝,2017/4/29 14:37,C
4.0,4.0,55g奥利奥原味芝士饼干,2017/4/29 14:49,C
4.0,4.0,银鹭八宝粥,2017/4/29 14:54,C
10.0,10.0,225g味之不规则饼干芝士味,2017/4/29 15:05,C
3.0,3.0,怡宝纯净水,2017/4/29 15:37,C
2.4,2.4,咪咪虾条马来西亚风味,2017/4/29 15:50,C
3.0,3.0,统一绿茶,2017/4/29 15:58,C
3.5,3.5,芬达330ml,2017/4/29 16:15,C
5.0,5.0,脉动,2017/4/29 16:41,C
3.5,3.5,芬达330ml,2017/4/29 17:13,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/4/29 17:32,C
9.0,9.0,13g无穷烤鸡小腿蜂蜜味,2017/4/29 17:42,C
3.5,3.5,雪碧330ml,2017/4/29 18:18,C
1.2,1.2,康师傅矿泉水,2017/4/29 18:22,C
7.0,7.0,合味道（海鲜风味）,2017/4/29 18:53,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/4/29 19:20,C
5.5,5.5,150g洽洽原香瓜子,2017/4/29 19:23,C
12.0,12.0,250ml红牛,2017/4/29 19:26,C
10.0,10.0,37.5g费列罗榛果威化巧克力3颗,2017/4/29 19:57,C
5.0,5.0,乐虎（380ml）,2017/4/29 20:38,C
2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/4/29 21:21,C
6.5,6.5,250ml红牛,2017/4/29 21:40,C
5.0,5.0,营养快线,2017/4/29 22:10,C
11.0,11.0,268ml雀巢咖啡丝滑拿铁,2017/4/29 22:55,C
1.5,1.5,康师傅矿泉水,2017/4/29 23:28,C
4.0,4.0,脉动,2017/4/30 2:38,C
12.0,12.0,250ml维他柠檬茶,2017/4/30 7:51,C
5.0,5.0,脉动,2017/4/30 8:49,C
3.5,3.5,果粒橙,2017/4/30 9:08,C
1.5,1.5,12g劲仔小鱼麻辣味,2017/4/30 10:11,C
4.5,4.5,40g乐事美国经典原味,2017/4/30 10:55,C
4.5,4.5,40g乐事美国经典原味,2017/4/30 12:01,C
3.5,3.5,伊利纯牛奶,2017/4/30 12:34,C
17.0,17.0,188g澳门永辉鸡仔饼,2017/4/30 13:49,C
18.0,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017/4/30 13:56,C
6.0,6.0,小茗同学（青柠红茶）,2017/4/30 13:59,C
4.5,4.5,48g好丽友薯愿香烤原味,2017/4/30 14:13,C
1.5,1.5,鸭翅,2017/4/30 14:25,C
2.5,2.5,250ml维他椰子味豆奶7716,2017/4/30 14:29,C
2.8,2.8,250ml维他原味豆奶,2017/4/30 14:53,C
3.0,3.0,茉莉蜜茶,2017/4/30 15:03,C
2.8,2.8,250ml维他原味豆奶,2017/4/30 15:04,C
5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/30 15:23,C
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/4/30 15:41,C
8.0,8.0,160g盼盼手撕面包,2017/4/30 15:47,C
5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017/4/30 16:01,C
4.0,4.0,250ml燕塘原味酸奶,2017/4/30 16:29,C
4.5,4.5,乐虎,2017/4/30 17:38,C
4.0,4.0,东鹏特饮,2017/4/30 18:58,C
4.0,4.0,东鹏特饮,2017/4/30 21:02,C
3.5,3.5,芬达330ml,2017/4/30 21:54,C
4.5,4.5,50g双层百力滋特浓番茄味,2017/4/30 23:19,C
4.5,4.5,68g好丽友巧克力派2枚,2017/4/30 23:21,C
10.0,10.0,85g统一老坛酸菜牛肉面,2017/5/1 0:02,C
3.0,3.0,统一绿茶,2017/5/1 2:31,C
1.5,1.5,45g双汇泡面拍挡,2017/5/1 3:10,C
6.0,6.0,13g无穷烤鸡小腿蜂蜜味,2017/5/1 4:19,C
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/5/1 7:46,C
2.0,2.0,劲仔小鱼（卤香味）,2017/5/1 9:27,C
6.5,6.5,250ml红牛,2017/5/1 11:42,C
3.0,3.0,250ml维他原味豆奶,2017/5/1 12:32,C
3.6,3.6,32g卫龙亲嘴烧,2017/5/1 12:34,C
4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/5/1 12:40,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/1 12:48,C
6.0,6.0,370g泰奇八宝粥,2017/5/1 12:53,C
6.0,6.0,250ml红牛,2017/5/1 13:17,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/1 14:15,C
1.5,1.5,12g劲仔小鱼麻辣味,2017/5/1 15:57,C
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/5/1 16:04,C
4.5,4.5,600ml脉动青柠,2017/5/1 20:14,C
3.5,3.5,600ml雪碧,2017/5/1 20:34,C
9.0,9.0,250ML东鹏特饮,2017/5/1 21:48,C
11.0,11.0,86g合味道海鲜风味,2017/5/1 22:51,C
3.0,3.0,雪碧（500ml）,2017/5/1 23:44,C
4.5,4.5,250ml燕塘甜牛奶,2017/5/2 3:23,C
6.5,6.5,70g乐事薯片黄瓜味,2017/5/2 7:21,C
6.5,6.5,91g徐福记凤梨酥,2017/5/2 7:56,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/2 11:00,C
3.0,3.0,雪碧（500ml）,2017/5/2 12:04,C
5.5,5.5,145g果王迷你山楂包装,2017/5/2 12:07,C
12.0,12.0,250ml维他柠檬茶,2017/5/2 14:46,C
3.5,3.5,600ml可口可乐,2017/5/2 14:50,C
6.0,6.0,旺仔牛奶145ml,2017/5/2 15:37,C
3.0,3.0,熊字饼,2017/5/2 16:17,C
4.5,4.5,68g好丽友巧克力派2枚,2017/5/2 18:17,C
5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/2 18:52,C
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/5/2 19:25,C
6.5,6.5,250ml红牛,2017/5/2 19:37,C
7.2,7.2,32g卫龙亲嘴烧,2017/5/2 19:41,C
4.0,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/2 21:38,C
2.4,2.4,咪咪虾条马来西亚风味,2017/5/2 21:57,C
4.0,4.0,营养快线,2017/5/2 23:15,C
7.0,7.0,86g合味道浓猪骨味,2017/5/3 8:35,C
9.6,9.6,诗竹竹纤维面巾纸,2017/5/3 12:01,C
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/5/3 13:19,C
10.0,10.0,味之不规则饼干（芝士味）,2017/5/3 13:49,C
0.0,0.0,150g洽洽原香瓜子,2017/5/3 16:32,C
12.0,12.0,85g统一老坛酸菜牛肉面,2017/5/3 16:42,C
3.0,3.0,85g新麦潮北海道吐司,2017/5/3 17:32,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/3 17:56,C
9.0,9.0,250ml燕塘原味酸奶,2017/5/3 20:05,C
4.0,4.0,奥利奥原味芝士,2017/5/3 20:12,C
4.5,4.5,78g卫龙亲嘴语辣条,2017/5/3 20:13,C
4.0,4.0,王老吉（500ml）,2017/5/3 23:46,C
6.5,6.5,430g泰奇八宝粥,2017/5/4 0:31,C
6.5,6.5,250ml红牛,2017/5/4 0:56,C
3.5,3.5,40g乐事薯片墨西哥鸡汁番茄味,2017/5/4 2:22,C
2.0,2.0,85g新麦潮北海道吐司,2017/5/4 2:23,C
6.0,6.0,12g劲仔小鱼麻辣味,2017/5/4 4:32,C
2.0,2.0,怡宝纯净水,2017/5/4 4:33,C
1.5,1.5,劲仔小鱼（麻辣味）,2017/5/4 6:02,C
6.4,6.4,2g韩国海牌海苔,2017/5/4 7:41,C
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/4 7:51,C
6.5,6.5,250ml红牛,2017/5/4 8:20,C
6.0,6.0,红牛,2017/5/4 10:04,C
0.8,0.8,咪咪虾条马来西亚风味,2017/5/4 16:04,C
4.0,4.0,阿萨姆奶茶,2017/5/4 18:06,C
4.0,4.0,250ml维他椰子植物蛋白饮料,2017/5/4 20:00,C
3.2,3.2,2g韩国海牌海苔,2017/5/4 20:49,C
0.0,0.0,85g新麦潮北海道吐司,2017/5/4 22:16,C
6.5,6.5,70g乐事薯片黄瓜味,2017/5/5 0:07,C
4.0,4.0,脉动,2017/5/5 2:49,C
8.0,8.0,80g四洲粟一烧烧烤味,2017/5/5 4:36,C
9.0,9.0,12g劲仔小鱼麻辣味,2017/5/5 4:37,C
4.0,4.0,450ml美汁源果粒橙,2017/5/5 7:50,C
3.0,3.0,250ml维他柠檬茶,2017/5/5 8:54,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/5/5 10:28,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/5 13:02,C
34.0,34.0,188g澳门永辉鸡仔饼,2017/5/5 13:20,C
4.5,4.5,燕塘原味酸奶,2017/5/5 14:23,C
2.5,2.5,伊利优酸乳,2017/5/5 15:35,C
8.0,8.0,160g盼盼手撕面包,2017/5/5 15:49,C
6.0,6.0,250ml红牛,2017/5/5 17:45,C
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/5 18:28,C
8.0,8.0,450ml美汁源果粒橙,2017/5/5 19:33,C
6.0,6.0,红牛,2017/5/5 20:10,C
5.5,5.5,150g洽洽原香瓜子,2017/5/5 20:12,C
6.5,6.5,148g富甲一方紫薯仔,2017/5/6 0:30,C
4.0,4.0,85g新麦潮北海道吐司,2017/5/6 0:53,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/6 1:56,C
5.9,5.9,70g乐事薯片黄瓜味,2017/5/6 11:44,C
7.0,7.0,合味道（海鲜风味）,2017/5/6 13:09,C
2.0,2.0,双汇玉米热狗肠,2017/5/6 14:54,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/6 15:06,C
8.0,8.0,250ml燕塘甜牛奶,2017/5/6 15:37,C
6.5,6.5,250ml红牛,2017/5/6 15:39,C
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/6 15:42,C
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/5/6 15:50,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/6 18:30,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/6 20:11,C
4.0,4.0,55g奥利奥原味芝士饼干,2017/5/6 20:48,C
4.0,4.0,阿萨姆奶茶,2017/5/6 23:58,C
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/7 6:04,C
5.5,5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/5/7 6:05,C
3.0,3.0,250ml维他柠檬茶,2017/5/7 8:31,C
2.5,2.5,伊利优酸乳,2017/5/7 9:38,C
4.5,4.5,480ml小茗同学冷泡溜溜哒茶,2017/5/7 11:25,C
11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017/5/7 12:05,C
1.6,1.6,20g咩咩世界虾味条,2017/5/7 12:09,C
4.0,4.0,500ml加多宝,2017/5/7 12:47,C
4.0,4.0,250ml燕塘甜牛奶,2017/5/7 14:19,C
2.5,2.5,伊利优酸乳,2017/5/7 14:36,C
1.6,1.6,2g韩国海牌海苔,2017/5/7 15:47,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/7 17:24,C
7.0,7.0,合味道（海鲜风味）,2017/5/7 17:32,C
2.5,2.5,30g元朗小蛋卷,2017/5/7 18:09,C
9.0,9.0,40g乐事美国经典原味,2017/5/7 18:32,C
36.0,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017/5/7 21:15,C
4.0,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/7 22:12,C
2.5,2.5,无穷农场盐_鸡蛋,2017/5/7 22:25,C
12.0,12.0,13g无穷烤鸡小腿蜂蜜味,2017/5/8 0:08,C
5.0,5.0,500ml统一阿萨姆奶茶,2017/5/8 0:18,C
3.0,3.0,统一冰红茶,2017/5/8 9:36,C
4.5,4.5,250ml燕塘原味酸奶,2017/5/8 10:03,C
9.0,9.0,50g马赛克手撕鱿鱼条,2017/5/8 11:43,C
4.0,4.0,营养快线,2017/5/8 11:43,C
4.5,4.5,65g卫龙亲嘴豆皮,2017/5/8 12:06,C
6.0,6.0,红牛,2017/5/8 12:07,C
2.8,2.8,旺仔牛奶,2017/5/8 12:07,C
18.0,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017/5/8 12:16,C
4.5,4.5,600ml脉动青柠,2017/5/8 13:19,C
8.0,8.0,80g四洲粟一烧烧烤味,2017/5/8 13:32,C
3.5,3.5,34g公仔迷你杯风味排骨味,2017/5/8 13:50,C
8.0,8.0,250ml燕塘甜牛奶,2017/5/8 16:05,C
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/5/8 16:40,C
4.5,4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/5/8 19:58,C
7.0,7.0,330ml伊利畅意乳酸菌原味,2017/5/8 21:59,C
3.6,3.6,32g卫龙亲嘴烧,2017/5/8 23:53,C
1.5,1.5,40g双汇玉米热狗肠,2017/5/8 23:55,C
4.0,4.0,250ml燕塘原味酸奶,2017/5/9 0:20,C
3.0,3.0,12g劲仔小鱼麻辣味,2017/5/9 2:35,C
4.8,4.8,诗竹竹纤维面巾纸,2017/5/9 2:43,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/9 9:31,C
5.0,5.0,500ml统一阿萨姆奶茶,2017/5/9 9:32,C
4.0,4.0,奥利奥原味芝士,2017/5/9 9:41,C
4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/5/9 11:48,C
1.5,1.5,40g双汇玉米热狗肠,2017/5/9 13:30,C
10.0,10.0,口味王槟榔（绿）,2017/5/9 13:30,C
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/5/9 15:31,C
4.0,4.0,脉动,2017/5/9 15:32,C
4.0,4.0,阿萨姆煎茶奶绿,2017/5/9 17:56,C
4.0,4.0,营养快线,2017/5/10 0:26,C
2.0,2.0,5片装益达绿箭口香糖,2017/5/10 1:14,C
4.0,4.0,营养快线,2017/5/10 1:14,C
8.0,8.0,乐事薯片（黄瓜味）,2017/5/10 2:14,C
3.0,3.0,250ml维他柠檬茶,2017/5/10 8:56,C
3.0,3.0,40g双汇玉米热狗肠,2017/5/10 10:08,C
4.0,4.0,脉动,2017/5/10 10:08,C
2.0,2.0,怡宝纯净水,2017/5/10 12:14,C
3.0,3.0,统一绿茶,2017/5/10 12:15,C
3.0,3.0,250ml维他原味豆奶,2017/5/10 15:33,C
2.0,2.0,30g无穷农场盐_鸡蛋,2017/5/10 17:57,C
12.0,12.0,250ml维他椰子植物蛋白饮料,2017/5/10 18:48,C
1.5,1.5,40g双汇玉米热狗肠,2017/5/10 18:51,C
1.5,1.5,40g双汇玉米热狗肠,2017/5/10 19:32,C
4.5,4.5,40g乐事美国经典原味,2017/5/10 19:36,C
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/10 19:41,C
6.0,6.0,160g盼盼手撕面包,2017/5/10 22:45,C
11.0,11.0,86g合味道海鲜风味,2017/5/10 23:32,C
4.0,4.0,脉动,2017/5/10 23:33,C
2.8,2.8,250ml维他原味豆奶,2017/5/11 1:24,C
5.0,5.0,370g泰奇八宝粥,2017/5/11 7:53,C
6.5,6.5,250ml红牛,2017/5/11 9:50,C
4.0,4.0,脉动,2017/5/11 9:50,C
2.5,2.5,伊利纯牛奶,2017/5/11 9:54,C
3.0,3.0,250ml维他原味豆奶,2017/5/11 10:05,C
6.0,6.0,268ml雀巢咖啡丝滑拿铁,2017/5/11 11:14,C
0.0,0.0,110g顺宝九制话梅,2017/5/11 12:01,C
1.2,1.2,20g马来西亚风味咪咪蟹味粒0219,2017/5/11 12:10,C
4.5,4.5,68g好丽友巧克力派2枚,2017/5/11 12:50,C
3.2,3.2,20g马来西亚风味咪咪蟹味粒0219,2017/5/11 16:58,C
4.0,4.0,450ml美汁源果粒橙,2017/5/11 17:12,C
4.0,4.0,250ml燕塘甜牛奶,2017/5/11 19:45,C
3.0,3.0,卫龙大面筋,2017/5/11 19:46,C
3.5,3.5,统一冰红茶,2017/5/11 19:49,C
3.0,3.0,冰糖雪梨,2017/5/11 21:06,C
3.0,3.0,250ml维他柠檬茶,2017/5/11 21:50,C
3.5,3.5,统一冰红茶,2017/5/11 22:02,C
4.0,4.0,银鹭八宝粥,2017/5/11 22:11,C
6.0,6.0,86g合味道海鲜风味,2017/5/11 23:12,C
3.5,3.5,600ml可口可乐,2017/5/11 23:43,C
3.0,3.0,伊利纯牛奶,2017/5/12 10:05,C
2.5,2.5,伊利优酸乳,2017/5/12 10:07,C
8.0,8.0,160g盼盼手撕面包,2017/5/12 10:21,C
6.0,6.0,86g合味道海鲜风味,2017/5/12 10:43,C
6.5,6.5,250ml红牛,2017/5/12 12:03,C
3.6,3.6,32g卫龙亲嘴烧,2017/5/12 13:04,C
2.0,2.0,85g新麦潮北海道吐司,2017/5/12 13:32,C
1.6,1.6,韩国海牌海苔,2017/5/12 13:47,C
1.5,1.5,40g双汇玉米热狗肠,2017/5/12 15:54,C
5.5,5.5,统一阿萨姆奶茶,2017/5/12 16:26,C
2.5,2.5,可口可乐330ml,2017/5/12 16:28,C
3.5,3.5,东鹏特饮,2017/5/12 17:35,C
4.0,4.0,新麦潮天然酵母面包（牛奶风味）,2017/5/12 18:04,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/12 23:44,C
6.5,6.5,91g徐福记凤梨酥,2017/5/13 0:11,C
13.0,13.0,83g汤达人酸辣豚骨拉面,2017/5/13 0:16,C
6.0,6.0,红牛,2017/5/13 3:34,C
2.0,2.0,劲仔小鱼（卤香味）,2017/5/13 4:34,C
4.5,4.5,250ml燕塘原味酸奶,2017/5/13 4:37,C
2.4,2.4,咪咪虾条马来西亚风味,2017/5/13 7:52,C
3.0,3.0,卫龙大面筋,2017/5/13 8:00,C
0.0,0.0,600ml雪碧,2017/5/13 9:37,C
6.0,6.0,86g合味道浓猪骨味,2017/5/13 12:07,C
2.8,2.8,250ml维他原味豆奶,2017/5/13 13:11,C
4.0,4.0,盼盼手撕面包,2017/5/13 13:42,C
6.0,6.0,250ml红牛,2017/5/13 16:01,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/5/13 16:08,C
1.5,1.5,小鱼仔,2017/5/13 16:25,C
4.0,4.0,85g新麦潮北海道吐司,2017/5/13 17:24,C
4.0,4.0,日式鱼果,2017/5/13 18:16,C
1.5,1.5,香豆干,2017/5/13 19:21,C
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/13 20:18,C
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/5/13 20:19,C
6.0,6.0,250ml红牛,2017/5/13 20:20,C
4.0,4.0,日式鱼果,2017/5/13 20:28,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/13 21:43,C
4.5,4.5,40g乐事美国经典原味,2017/5/13 21:46,C
3.0,3.0,雪碧最新款,2017/5/14 2:59,C
1.8,1.8,32g卫龙亲嘴烧,2017/5/14 7:57,C
3.5,3.5,68g好丽友巧克力派2枚,2017/5/14 8:44,C
3.5,3.5,王老吉（罐）,2017/5/14 9:18,C
5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/5/14 11:58,C
2.0,2.0,怡宝纯净水,2017/5/14 12:03,C
5.5,5.5,145g果王迷你山楂包装,2017/5/14 12:11,C
1.6,1.6,2g韩国海牌海苔,2017/5/14 13:46,C
1.6,1.6,2g韩国海牌海苔,2017/5/14 13:51,C
11.0,11.0,86g合味道海鲜风味,2017/5/14 13:52,C
9.0,9.0,40g乐事美国经典原味,2017/5/14 14:12,C
10.0,10.0,味之不规则饼干（芝士味）,2017/5/14 15:07,C
3.5,3.5,250ml香满楼纯牛奶,2017/5/14 16:08,C
2.4,2.4,20g咪咪虾条马来西亚风味,2017/5/14 16:37,C
2.0,2.0,怡宝纯净水,2017/5/14 16:39,C
4.0,4.0,银鹭八宝粥,2017/5/14 16:40,C
4.0,4.0,尖叫,2017/5/14 18:12,C
3.5,3.5,维他柠檬茶,2017/5/14 20:09,C
3.0,3.0,250ml维他柠檬茶,2017/5/14 20:58,C
2.4,2.4,20g马来西亚风味咪咪蟹味粒0219,2017/5/14 22:00,C
4.5,4.5,500ml加多宝,2017/5/15 0:07,C
3.5,3.5,可乐可乐,2017/5/15 4:03,C
3.0,3.0,250ml维他柠檬茶,2017/5/15 7:40,C
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/5/15 7:47,C
3.0,3.0,250ml维他奶低糖原味,2017/5/15 10:08,C
3.5,3.5,茉莉蜜茶,2017/5/15 11:32,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/5/15 12:02,C
5.5,5.5,86g合味道海鲜风味,2017/5/15 12:06,C
4.5,4.5,48g好丽友薯愿香烤原味,2017/5/15 12:11,C
3.0,3.0,85g新麦潮手撕面包（提子味）,2017/5/15 12:20,C
0.8,0.8,20g咪咪虾条马来西亚风味,2017/5/15 14:25,C
4.5,4.5,250ml燕塘红枣牛奶,2017/5/15 15:13,C
1.5,1.5,40g双汇玉米热狗肠,2017/5/15 15:23,C
6.0,6.0,250ml红牛,2017/5/15 18:04,C
3.0,3.0,250ml维他柠檬茶,2017/5/15 18:24,C
2.5,2.5,145ml旺仔牛奶盒装,2017/5/15 18:30,C
4.5,4.5,68g好丽友蛋黄派2枚,2017/5/15 21:04,C
1.5,1.5,12g劲仔小鱼麻辣味,2017/5/15 22:16,C
3.0,3.0,40g双汇玉米热狗肠,2017/5/15 22:17,C
4.5,4.5,50g上好佳田园薯片番茄味,2017/5/15 22:36,C
2.4,2.4,咪咪虾条马来西亚风味,2017/5/15 23:20,C
4.0,4.0,500ml加多宝,2017/5/15 23:38,C
6.0,6.0,86g合味道海鲜风味,2017/5/16 0:17,C
4.5,4.5,12g劲仔小鱼麻辣味,2017/5/16 0:59,C
3.0,3.0,250ml维他柠檬茶,2017/5/16 2:06,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/5/16 7:54,C
4.5,4.5,40g乐事美国经典原味,2017/5/16 12:20,C
1.8,1.8,32g卫龙亲嘴烧,2017/5/16 13:07,C
6.0,6.0,红牛,2017/5/16 15:08,C
10.0,10.0,口味王槟榔（绿）,2017/5/16 15:09,C
2.8,2.8,250ml维他原味豆奶,2017/5/16 15:50,C
3.0,3.0,250ml维他奶巧克力味,2017/5/16 18:23,C
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/5/17 1:27,C
3.0,3.0,85g新麦潮北海道吐司,2017/5/17 7:12,C
4.0,4.0,阿萨姆煎茶奶绿,2017/5/17 7:13,C
4.5,4.5,600ml脉动青柠,2017/5/17 7:21,C
3.5,3.5,600ml可口可乐,2017/5/17 7:46,C
3.2,3.2,20g咪咪虾条马来西亚风味,2017/5/17 10:03,C
1.5,1.5,12g劲仔小鱼麻辣味,2017/5/17 10:30,C
5.0,5.0,汤达人方便面,2017/5/17 11:25,C
4.5,4.5,40g呀土豆番茄酱味,2017/5/17 13:59,C
6.5,6.5,70g乐事薯片黄瓜味,2017/5/17 14:04,C
5.0,5.0,110g顺宝九制话梅,2017/5/17 14:54,C
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/5/17 15:03,C
3.5,3.5,600ml雪碧,2017/5/17 19:49,C
4.5,4.5,600ml脉动青柠,2017/5/17 20:06,C
5.0,5.0,脉动,2017/5/17 20:17,C
6.0,6.0,86g合味道海鲜风味,2017/5/17 20:42,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/17 20:47,C
11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017/5/17 20:49,C
4.0,4.0,85g统一老坛酸菜牛肉面,2017/5/17 20:56,C
3.0,3.0,250ml维他柠檬茶,2017/5/17 22:17,C
4.5,4.5,500ml营养快线原味,2017/5/17 23:53,C
2.0,2.0,85g新麦潮北海道吐司,2017/5/18 3:35,C
3.0,3.0,统一绿茶,2017/5/18 5:10,C
3.6,3.6,600ml雪碧,2017/5/18 7:38,C
3.0,3.0,40g双汇玉米热狗肠,2017/5/18 7:40,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/5/18 7:52,C
2.4,2.4,咪咪虾条马来西亚风味,2017/5/18 10:05,C
3.0,3.0,250ml维他柠檬茶,2017/5/18 12:47,C
5.0,5.0,110g顺宝九制话梅,2017/5/18 12:52,C
2.4,2.4,咪咪虾条马来西亚风味,2017/5/18 15:20,C
8.0,8.0,80g四洲粟一烧烧烤味,2017/5/18 15:44,C
5.0,5.0,500ml统一阿萨姆奶茶,2017/5/18 18:59,C
3.8,3.8,110g顺宝九制话梅,2017/5/18 19:09,C
4.0,4.0,双汇玉米热狗肠,2017/5/19 0:33,C
3.0,3.0,250ml维他柠檬茶,2017/5/19 2:52,C
3.5,3.5,东鹏特饮,2017/5/19 7:55,C
4.5,4.5,55g奥利奥原味夹心饼干,2017/5/19 9:26,C
5.0,5.0,30g无穷农场盐_鸡蛋,2017/5/19 10:05,C
7.5,7.5,红牛,2017/5/19 12:06,C
4.5,4.5,燕塘甜牛奶,2017/5/19 12:40,C
4.5,4.5,50g上好佳田园薯片番茄味,2017/5/19 13:45,C
6.0,6.0,86g合味道海鲜风味,2017/5/19 15:22,C
4.5,4.5,52g旺旺仙贝,2017/5/19 15:28,C
4.8,4.8,20g咪咪虾条马来西亚风味,2017/5/19 15:38,C
72.0,72.0,260g马来西亚进口茱蒂丝口口香饼干,2017/5/19 16:05,C
2.0,2.0,30g无穷农场盐_鸡蛋,2017/5/19 16:19,C
3.5,3.5,东鹏特饮,2017/5/19 16:49,C
4.5,4.5,40g乐事薯片黄瓜味,2017/5/19 16:50,C
4.0,4.0,上好佳田园薯片,2017/5/19 17:29,C
4.8,4.8,诗竹竹纤维面巾纸,2017/5/19 17:41,C
1.6,1.6,咪咪虾条马来西亚风味,2017/5/19 17:44,C
4.0,4.0,55g奥利奥原味芝士饼干,2017/5/19 17:45,C
3.5,3.5,东鹏特饮,2017/5/19 17:46,C
3.5,3.5,34g公仔迷你杯风味排骨味,2017/5/19 17:48,C
10.0,10.0,口味王槟榔（绿）,2017/5/19 18:10,C
6.0,6.0,红牛,2017/5/19 18:26,C
3.5,3.5,500ml加多宝,2017/5/19 18:46,C
4.0,4.0,王老吉（500ml）,2017/5/19 18:46,C
7.0,7.0,可乐可乐,2017/5/19 18:47,C
